log_name,experiment,scenario,simulation_id,prefix_entropy,n_prefixes,normalized_prefix_entropy,trace_entropy,n_traces,normalized_trace_entropy
bpi17,exp4,B,6,0.535795639537698,32521,0.0357457226573767,0.591648320968611,5771,0.0473523005981511
bpi17,exp4,B,7,0.527642180426221,32117,0.0352441677362197,0.588234442367776,5771,0.0470790723982508
bpi17,exp4,B,8,0.532224194261048,32408,0.0355193525714206,0.589283293798859,5771,0.0471630167389803
bpi17,exp4,B,9,0.527071984002433,32407,0.0351756110540929,0.586137707922147,5771,0.0469112612235627
bpi17,exp4,B,mean,0.529761259845504,,0.0353540811043857,0.589018009042837,,0.0471417847958377
bpi17,exp4,B,std,0.00349425798654163,,0.000229902729253968,0.0018034758905238,,0.000144340361432602
bpi17,exp4,B,ci95_norm_low,0.527595496307441,,0.0352115859164984,0.587900203105063,,0.0470523217129555
bpi17,exp4,B,ci95_norm_high,0.531927023383566,,0.0354965762922731,0.590135814980611,,0.0472312478787198
bpi17,exp4,B,ci95_t_low,0.527261618263526,,0.0351896185993083,0.587727880109768,,0.047038529921474
bpi17,exp4,B,ci95_t_high,0.532260901427481,,0.0355185436094631,0.590308137975907,,0.0472450396702013
bpi17,exp4,C,0,0.526767348800389,32315,0.0351649058478296,0.589153590058993,5771,0.0471526359599581
bpi17,exp4,C,1,0.527295975021268,32374,0.0351940120386463,0.591419935991174,5771,0.0473340219117754
bpi17,exp4,C,2,0.520819228384092,32254,0.0347741607145897,0.587957194380465,5771,0.0470568829834074
bpi17,exp4,C,3,0.519480113639257,32233,0.0346869265793697,0.586507991705175,5771,0.0469408967154236
bpi17,exp4,C,4,0.518338812716372,32310,0.0346027657718171,0.586470309504406,5771,0.0469378808378579
bpi17,exp4,C,5,0.520918129241279,32337,0.0347721559509435,0.588396605857929,5771,0.0470920510784221
bpi17,exp4,C,6,0.525831604852117,32423,0.0350911632102154,0.588357548522385,5771,0.0470889251425787
bpi17,exp4,C,7,0.526267764607673,32508,0.035111419591386,0.589873245513501,5771,0.0472102332524733
bpi17,exp4,C,8,0.52734069064658,32336,0.0352009774945005,0.590874640966803,5771,0.0472903794759
bpi17,exp4,C,9,0.521617869211155,32263,0.0348265485717842,0.588051882466069,5771,0.0470644613006841
bpi17,exp4,C,mean,0.523467753712018,,0.0349425035771082,0.58870629449669,,0.0471168368658481
bpi17,exp4,C,std,0.00354518065634206,,0.000231349884876683,0.00165551353285366,,0.000132498262352295
bpi17,exp4,C,ci95_norm_low,0.521270427976219,,0.0347991114328731,0.587680196578324,,0.0470347135920187
bpi17,exp4,C,ci95_norm_high,0.525665079447817,,0.0350858957213433,0.589732392415056,,0.0471989601396774
bpi17,exp4,C,ci95_t_low,0.520931684246528,,0.0347770058392621,0.587522011458006,,0.0470220533188429
bpi17,exp4,C,ci95_t_high,0.526003823177509,,0.0351080013149543,0.589890577535374,,0.0472116204128532
